Tweets,Favorite,Retweets,Engagement,Sentiment,Tweet Length,Exclamations/Questions,Capital Letters,Passion
Beautifully written! Thank you @Toure   #tytlive ,23,10,33,1.0,49,1,6,7
ICYMI: We met with Brittany Ferrell from the amazing @WhoseStreetsDoc now available on Netflix   ,0,1,1,0.5,97,0,15,15
Ball and chain @FirstTake pretty tasteless art work for this discussion. Why would you put a chain on Lonzo?s leg? ,0,0,0,-0.175,115,1,8,9
"You can be non-violent, unarmed, comply with every command, and still be murdered. 

And people wonder why players kneel, why , and why people don't respect or trust police as much these days. ",2,0,2,0.2,195,0,5,5
"A lawsuit against the St. Paul, Minnesota Police Department says the dog attacked Desiree Collins while she took out her trash.    #ACAB #PoliceBrutality ",3,2,5,0.0,154,0,17,17
Please Please Please - if you are a person of color in Alabama or love or know someone who is:  GET OUT THE VOTE!!  #NoMoore2017   ,0,0,0,0.78125,131,2,22,24
Gabrielle Union: Only White Women?s Sexual Assault Stories Could?ve Been Taken This Seriously  ,0,0,0,0.04166666666666667,95,0,16,16
"Someone is mad on the internet. lol.  @cernovich @zachhaller @jaredbeck.   (He hates black people, supports racist Jones)   
",0,0,0,0.002777777777777796,126,0,3,3
"
Can we attribute the tiniest modicum of this verdict to BLM? If so, the effort was worth it. We need to NEVER quit this one. ",1,0,1,0.3,127,1,14,15
Anti-Poverty: Taking on Inequality from the Bottom Up  - Dec 8. 2017 #nurses  #1u @MassNurses ,0,0,0,0.0,94,0,12,12
"You can look up the video. I?m not posting that. This man was murdered. He didn?t deserve it. His murderer, a cop, was acquitted. There IS a problem with police brutality. Where is All Lives Matter? Guess who does care about Daniel?  we fight for you too Daniel. ",0,1,1,0.0,263,2,18,20
it real life pisses me all the way off that  and #metoo are always referred to in media as a ?movement?.,2,2,4,0.2,104,0,0,0
DeRay McKesson of  Tweets Claim That Virginia Shooter Was White | John Hawkins' Right Wing News ,0,0,0,0.14285714285714285,96,0,19,19
"looking forward, way forward, to vending  #NotMyPresident #nopolicestate #yoga & #Brooklyn necklaces, magnets, key chains & pins for $2 each @ @MaydaySpace Social Justice Holiday Market ",1,0,1,0.016666666666666666,186,0,13,13
"So this is where we are again? Roy Moore said the last time America was ""great"" was during ""slavery""   #GOPP",0,0,0,0.4,108,1,11,12
"the following video is extremely graphic, however needs to be seen by everyone. this is what  stands for and what we fight against. police need to be accounted for their actions #JusticeforDanielShaver ",71,36,107,0.0,202,0,6,6
"Michael Slager and Larry Nassar are going to prison for a long time #SkimmLife
  via @theskimm  ",0,0,0,-0.05,97,0,6,6
"#NoMoore #RoyMooreChildMolester  #BlackTwitter #ALSen #DougJonesforSenate 
Doug Jones is a man who isn?t pandering to Af. Amer.s for photo ops like DOTUS, but #DougJones has ALWAYS been a Civil Rights Advocate! Vote @GDouglasJones #Alabama! ",6,4,10,0.0,242,2,42,44
 #ImwithKap  #BLM Wake Up Americans. Kap says black lives matter while Libyans are holding thousands of black people as slaves like Mohammad did. Libya is his country of origin adopted and brought to USA. #FuckIslam #AllLivesMatter,0,0,0,-0.16666666666666666,231,0,36,36
New study shows that Black women are 3x as likely to die in childbirth  ,0,0,0,-0.010101010101010102,72,0,5,5
End police brutality!!!  ,0,0,0,0.0,25,3,4,7
#Unprecedented Walter Scott Vindicated! Justice at last #WalterScott #CNN #JusticeReform  ,1,1,2,0.375,90,1,15,16
"Black parents always protect their thug children

Don't ever let them bitch to you about justice

#serialkiller  

",0,0,0,-0.16666666666666666,121,0,5,5
"Glad we're now believing women w/ the #metoo movement
Let's also believe blacks confronting police brutality w/ the  movement",0,0,0,0.5,126,0,5,5
"Wht ppl,  & finally there was one small victory today in #SC in the #MichaelSlager trial. The officer that shot unarmed black citizen #WalterScott & #coastguard veteran in the back was convicted. This is why @Kaepernick7 takes a knee #finally",2,0,2,-0.06944444444444442,242,0,13,13
Don?t leave the house tonight without this factor to complete your confidence??  @bbloggersunited #Melanin #FridayOnMyMind #FridayNight #fridayfun #friyay #FridayFeelings #BlackGirlMagic #BlackGirlsRock #woc #BlackBoyJoy #BlackTwitter ,1,0,1,0.1,235,0,24,24
"Michael Slager, Officer Who Shot #WalterScott, Sentenced To 20 Years  ",0,0,0,0.0,70,0,13,13
How America's new generation of #civilrights #activists is mobilizing in the age of Trump.  A Year Inside the  Movement.  via @RollingStone,0,0,0,0.13636363636363635,139,0,12,12
White Manager Displayed Whip to ?Motivate the Black Employees?  #TakeAKnee  via @TheRoot,0,1,1,-0.08333333333333333,88,0,15,15
"Analilia Mejia of New Jersey @WorkingFamilies on fighting carve outs in minimum wage bills: ""we remind these legislators that there is absolutely a  component to this fight"" at #RaiseTheWage 2017",3,1,4,0.16818181818181818,195,0,12,12
Racism is a public health issue.   ,3,0,3,0.0,35,0,4,4
"VIDEO of a black man named OTE Head that was murdered in Chicago on Nov. 3, 2017 because he was exposing the fact that #KennekaJenkins was murdered by the Crowne Plaza hotel staff and the cover-up!!!  ",4,4,8,-0.3255208333333333,201,3,18,21
#ChildMolesterRoyMoore thinks the last time America was great was when we had slavery  #EpicFail  #Racism,0,0,0,0.4,105,0,11,11
Getting myself a @Kaepernick7 Jersey for xmas and I'm excited. #ImWithKap ,0,0,0,0.375,74,0,10,10
A Year Inside Black Lives Matter: How BLM Is Responding To Trump. My new piece:  ,40,28,68,-0.015151515151515154,81,0,15,15
They never really cared about #AllLivesMatter they just wanted to say something to go against  ,4,2,6,-0.1,95,0,7,7
"All I want for Christmas is:
1) Police abolition now.
2) Police abolition now.
3) Police abolition now.
4) Police abolition now.
5) Police abolition now.

#DanielShaver ",1,1,2,0.0,176,0,13,13
Building Movements Without Shedding Differences: Alicia Garza of  ,0,0,0,0.0,66,0,10,10
The G.O.P. Is Rotting: Trump's racist Attorney General caught on video dismissing concerns about police killing unarmed black citizens  ,89,118,207,-0.05833333333333333,136,0,12,12
"LibTards Acting Badly Again
Will They Apologize For The Smear Campaign?
@DNC #DNC #Democrats #DemocratViolence
#NotMyPresident #NeverTrump
@CNN #CNN @MSNBC #MSM
#LGBT #Atheism #Atheist #Atheists
#Resist #TheResistance
#AntiFa 
 ",0,0,0,-0.3499999999999999,236,1,55,56
Black Mothers Keep Dying After Giving Birth. Shalon Irving's Story Explains Why  #blackwomen  #WomensRights #institutionalizedracism  #youdontgetit,1,0,1,-0.16666666666666666,147,0,17,17
"From  to Black Liberation by Keeanga-Yamahtta Taylor - Reviews, Discussion, Bookclubs, Lists ",0,0,0,-0.16666666666666666,93,0,13,13
 Lets help find these THUGS   #mega #maga #MakeAmericaGreatAgain #FridayFeeling #FridayThoughts  #criminallivesdontmatter,0,0,0,0.0,121,0,17,17
"This Is A Christian
@GOP > ""NoSuchThingAsWhitePrivilege"" 
?I forgive you, & I pray 4 you that you will repent and let Jesus come into your life. Just as you are, he will forgive you.?
Judy Scott, mother of Michael Slager to SC police officer who killed her son
",0,0,0,-0.1,265,0,26,26
"Have you seen @WhoseStreetsDoc directed by @sabaahfolayan & @heartacheNpaint? 
 #DirectedbyWomen ",5,3,8,0.0,98,1,10,11
"When you watch this, replay every ""execution"" of unarmed black Americans by police and re-address the purpose of  and @Kappernaker #TakingtheKnee. 1/2 ",0,0,0,-0.16666666666666666,151,0,8,8
Good: #MichaelSlager will go to prison (albeit not for long enough) for murdering #WalterScott.  .,0,0,0,0.21666666666666665,98,0,8,8
"Heartbreaking. This, and blacks being incarcerated at a higher rate, can be traced all the way back to the failed 'reconstruction' period after the Civil War. #history  

Black #Mothers Keep Dying After Giving Birth.  ",0,1,1,-0.10416666666666666,220,0,14,14
Y?all are talking about  but you taking photo with white Santa Claus,0,0,0,0.0,68,0,6,6
"Why did Johnny Morgan have to kill Andrew McGrerrigal? And why are the professors silent?
 via @ColinFlaherty & ",0,0,0,0.0,113,2,12,14
Nothing protects Black woken from dying in pregnancy and postpartum. This is NOT acceptable. #MaternalHealthMatters   ,0,0,0,-0.16666666666666666,118,0,12,12
"Black kids are 7 times more likely to get arrested than white kids in this #Alabama town. 

#School #children #BLM  #Equality #Schools #Education #kids #SpanishFortAL #ALSen #Moore #RoyMoore #Racism #Racist #AlabamaSenate @MooreSenate 

",5,1,6,0.08333333333333334,241,0,28,28
#DanielShaver is the reason there is a such thing as . All the racist idiots complaining about ungrateful @NFL players now see why they kneel.,2,1,3,-0.4,142,0,7,7
Develop an anti-racist vision for your organization by attending this special presentation from @racialequityllc. Tickets are $50.  | #nola #racism ,2,0,2,0.35714285714285715,148,0,5,5
", and Black Health Matters, too: Reproductive Justice  ",4,1,5,-0.16666666666666666,55,0,8,8
"Don't misconstrue my last tweet. I support the police, but the violence against minorities NEEDS to stop.  It is freaking 2017, we do not need to still be talking about this. Get your act together, world.",0,0,0,0.0,204,0,12,12
"EPIX HD: watch 1000?s of BIG movies like Selma Online!  #FreedomFriday
 ",0,0,0,0.0,73,1,16,17
Spend 5 minutes in a HS hallway and you'll hear more foul language than in the pages of this book.  HINT:  It's NOT about the language.   #TheHateUGive ,0,0,0,0.5,152,0,18,18
 and we must stand up against injustice ,0,0,0,0.0,40,0,3,3
"In 15 High-Profile Cases Involving Deaths of Blacks, One Officer Faces Prison Time   ",0,0,0,0.0,85,0,15,15
"I'm rubber you're glue what you say bounces off me and sticks to you.  ""my momma always said, 'stupid is as stupid does.'  #altright #bluelivesmatter  but your life @TheTweetest is questionable. ",0,0,0,-0.6999999999999998,195,0,6,6
Just a reminder that ,5,8,13,0.0,21,0,4,4
 Camps At Police Station For 2 Weeks |  ,0,0,0,0.0,40,0,9,9
"Police are a gang. 
Police are an organization of state violence. 
Scratching ""You're Fucked"" into the barrel of your service weapon should result in automatic termination. 
Daniel Shaver should be home rn.
#DanielShaver  #PoliceBrutality
",1,0,1,-0.6,244,0,14,14
Inside a secret 2014 list of hundreds of L.A. deputies with histories of misconduct  This is horrible. Law enforcement officers who engage in this type of behavior should be dismissed and prosecuted.#decencymatters  #MeToo,0,0,0,-0.7,222,0,10,10
If every cop get 20 years for shooting a Unarmed person  black/white it well defenily stop cops for killing with no regard #facts ,1,0,1,0.0,130,0,5,5
Powerful reporting. Painful truth: U.S. Black Mothers Die In Childbirth 3 time > White Mothers   ,2,3,5,-0.14166666666666666,97,0,14,14
"#AllLivesMatter  was shut down, drowned out, called a ""racist backlash"" against  when they tried to show cops killing innocent people unlawfully isn't a race issue. Now, we only get justice for the black victims. 

Shameful racism in action.",0,0,0,0.029629629629629624,243,0,8,8
"The terrific  drama, CROWN HEIGHTS starring Lakeith Stanfield, is now available on Amazon Prime Video. Here's me on why you shouldn't miss it (via @HelloBeautiful):  ",24,21,45,0.2,166,0,24,24
"I liked a @YouTube video   EXPOSED! Lying About 'Racism,' White Cops...Jasmine Abdullah",0,0,0,0.375,87,1,33,34
"Oh, never mind. You are still in the sunken place ??? 

 #BlackPolitics ",1,0,1,0.0,74,0,7,7
Down with white supremacy! Long live queen @SharonReedCBS46! #ClapBack #Sheroe #Queen  #RoleModel ,3,1,4,-0.00877525252525254,98,2,16,18
"Dear @REALStaceyDash ? Question: you weren?t getting enough love from Trump supporters that you had to come back to the demographic you slammed? Or did Trump stop paying you? Asking for some friends. 

 #BlackPolitics ",0,0,0,0.16666666666666666,220,2,17,19
" ?
the man would NOT follow directions and kept moving his hands behind his back and at his waist sad outcome but was totally justified #BlueLivesMatter #mega #maga #MakeAmericaGreatAgain #FridayFeeling #FridayThoughts #FactsMatter ",0,0,0,-0.125,233,0,19,19
"Finally a fitting punishment. 

 #aclu #PoliceBrutality",0,0,0,0.5,57,0,3,3
Ok Yes @Caitlin__Barlow !  I see you with the ?White Silence = White Consent? shirt representing for  on #TeachersSeries ?? My hubby and I watch @TeachersSeries every week and now we have another reason to love you ladies even more ?????? ,1,0,1,0.325,239,1,18,19
 Parents are just as evil if they refuse to put him behind bars are worse knew and failed to stop him #mega #maga #MakeAmericaGreatAgain #FridayFeeling #FridayThoughts #criminallivesdontmatter  #Serialkiller #Florida,0,0,0,-0.575,216,0,14,14
"If it isn't good news to the poor, restoration for the broken-hearted, sight for the blind, and freedom for the captives, it isn't the gospel of Jesus!  #Justice #Liberation ",1,1,2,-0.10833333333333336,174,1,7,8
via @npr: Black Mothers Keep Dying After Giving Birth. Shalon Irving's Story Explains Why #SeasonOfGiving  #womenrights #humanrights  ,0,0,0,-0.16666666666666666,134,0,18,18
"Hey, look!  Good news sometimes happens! Walter Scott's murderer was convicted!  
",1,0,1,1.0,83,3,7,10
: Black Liberation or Black Liberal Distraction? ,0,0,0,-0.16666666666666666,49,1,8,9
A lot of people are gonna be mad at Eminem for #UNTOUCHABLE realize though  has been trying to get you to listen,0,0,0,-0.625,112,0,16,16
"It was. For people who believe in a hierarchy of humanity, having a well-ingrained caste system supported by an expectation of brutality was certainly a more preferable existence.

#PostRacial #NewSchools #HistoryRepeats #SelfDefense  ",0,0,0,0.5,237,0,13,13
"I watched this last night and again this AM - cannot make it through the whole thing, but will keep trying b/c this is important and this is not an isolated incident.  This is abuse of power from a broken system.   ",2,1,3,0.05000000000000002,215,0,7,7
"Michael Slager, Officer in Walter Scott Shooting, Gets 20-Year Sentence  #NorthCharleston #SouthCarolina ",0,0,0,0.0,105,0,16,16
"The brutality of police killing unarmed, presumed innocent people is a horror which must be addressed and abolished. ALL citizens deserve the right to live without fear. I believe in  &#AllLivesMatter. #policemurderers ",0,0,0,0.3073593073593073,219,0,11,11
"There was this time when black people used to hate on @Eminem  but now that same dude is standing up for the black ones.
Nothing but respect ",12,2,14,-0.2833333333333333,142,0,6,6
THANK YOU @Eminem ,1,0,1,0.0,18,0,12,12
I?m So Sick Of Seeing My Beautiful & Handsome Dark Skin Kings & Queens Suffer ? ,0,0,0,0.1214285714285714,80,0,16,16
"Victory for #WalterScott on Thursday. Friday, no justice for #DanielShaver ... Once again we have to ask, do  ? ",1,0,1,0.0,112,1,11,12
I wonder If It Was A Kill White Police Cops Only How Will America React? ,0,0,0,0.0,73,1,17,18
"Black Militancy was last gasp of Black Intellect.
Opposed by the Negro Priest-Kings who worship their master's god.
Make ",0,0,0,-0.1111111111111111,123,0,12,12
"The ignorant Black people deny the truth about the Black slave trade. THE HIDDEN ISLAMIC SLAVE TRADE & COLORISM @BlackPeopleCare @BlackPeopleRead  
 via @YouTube",0,1,1,-0.16666666666666666,162,0,48,48
"This is sickening me, do something americucks. Nobody cares, because  and whites dont. #justicefordanielshaver ",4,0,4,-0.9,111,0,5,5
"Michael Slager, Officer in #WalterScott Shooting, Gets 20-Year Sentence  ",1,0,1,0.0,73,0,12,12
Tbh I Wonder If There Was A Kill Whites Only Serial Killer How Would America React ? ,0,0,0,0.0,85,1,19,20
#MeekMill's Attorney Speaks After Prison Visit.  ,0,0,0,0.0,49,0,10,10
This happens to black people all the time. This is why all athletes should kneel during the #NationalAnthem WE the people of the United States demand JUSTICE and FAIRNESS. This is disgusting! @NFL @Kaepernick7  #movement ,0,0,0,-0.5833333333333334,221,1,31,32
wikileaks is fuckin racist. i was raped today cuz i?m a POC and TRANSGENDER #metoo #fuckwhitepeople #LGBT ,0,0,0,0.0,106,0,18,18
Refugees deserve a chance at a better life #nototrump2017 #notohate ,0,0,0,0.5,68,0,1,1
"76% Americans strongly support police,incl.67% of POC. Many cops are Black whereas 
 is mostly WHITES. Same freaks as Occupy & Antifa. Watch their Periscopes & see. All decent Black ppl reject BLM. 
 ",0,0,0,0.18095238095238092,202,0,25,25
??Black IS Beautiful in #Ecuador is the LMC's latest episode as we chat w/ Prof Hugo Benavides  #SupportBrownPodcasts #blacktwitter #blacktwitter??,0,0,0,0.675,147,0,17,17
??Check out our latest episode on being Black & Beautiful in #Ecuador w/ Prof Hugo Benavides  #SupportBrownPodcasts #blacktwitter #podsincolor??,8,5,13,0.3944444444444444,144,0,13,13
??Our latest episode on being Black & Beautiful in #Ecuador w/ Prof Hugo Benavides is now available  #SupportBrownPodcasts #podsincolor??,1,4,5,0.39583333333333337,137,0,13,13
"There is no police problem for Bkack folks. That?s a huge lie. Most Black people reject  & strongly welcome & support law enforcement. 
Just like with Whites, only criminals & criminal-supporters hate police. ",1,0,1,0.12222222222222227,210,0,10,10
"????? #Untouchable by @Eminem ??? ""Throughout history African Americans have been treated like shit and I admit there have been times where it's been embarrassing to be a white boy"" @napster #Flamesandfirebars #Newmusic   ?????",0,0,0,-0.06666666666666668,227,0,11,11
"To @Eminem, thank you for your music this morning.  ",0,0,0,0.0,52,0,5,5
"Proud of @EMINEM! ??  #Untouchable #REVIVAL  #MAGA #EMINEM 
",0,0,0,1.0,61,1,28,29
"an unarmed white man was executed by a homicidal police officer and the only people who know about it and demanding justice are  activists. 

i wonder why. 

#JusticeForDanielShaver",1,0,1,0.0,185,0,4,4
HATE U GIVE @angiecthomas was a powerful novel about police violence and how the lives and dreams of African American youth are cut short. A deeply moving tribute to our times with an authentic teen voice. #libfaves17 ,9,1,10,0.0,218,0,15,15
Important Read: A Year Inside the  Matter Movement -  via @RollingStone,3,1,4,0.4,71,0,12,12
 is just a NAME. Anarcho-Commie LGBTQ militants who hate Black masculinity & heterosexuality. They dont give a damn about THOUSANDS of Black males killing each other every year! Here?s one of many examples of BLM hatred of Black men:  ,0,0,0,-0.159375,235,1,31,32
If you can't fight an unarmed man without a gun you shouldn't have a gun. #ACAB #Abolish   #FTP ,1,0,1,0.0,96,0,12,12
Now The Magnificent 7 are gluten-sensitive?? Blocked and reported  ,0,0,0,1.0,67,2,4,6
This is a brutal video. But if you have been skeptical about  then perhaps seeing a white person summarily executed in a horrifying game of Simon Says played by this ?officer? will convince you otherwise? ,2,1,3,-0.5349999999999999,205,1,7,8
#CivilRightsMuseum I stand with #JohnLewis :; We must all protest #Racist @realDonaldTrump being at the opening #Protest ,0,0,0,0.0,121,0,14,14
"If Your #Kids #Children Are Home From School Today, Review THIS With Them! #HoustonSnow #TexasSnow2017 #TexasSnow #Texas #AfricanAmericans  #FridayReads #ItsOnUs #ItsTimeToThrive #TheDecade ",0,0,0,0.0,190,1,39,40
America: where civilians are supposed to be perfectly calm and compliant with a gun pointed at us but authority can be afraid ? ,1,0,1,-0.14999999999999994,128,0,4,4
"Yeah, OK @ShaunKing you suddenly ""caring"" about a white guy is pretty telling. Where were you when Brailsford could have gotten federal charges? Marching in another BLM riot? Only  to you.

",0,0,0,0.15,192,2,15,17
"Watch NYXT for #HumanRightsWeek: our partners are shining a spotlight on , #disability rights, #humantrafficking, anti-#LGBT violence, the prison industrial complex and more now:  #HumanRightsDay ",0,0,0,0.1,196,0,18,18
"This is horrific.
There is no excuse for telling an unarmed cooperating scared kid that if he makes a mistake you will shoot him.
Guess what makes him more likely to make a mistake? But that's what you were going for... #powertrip #policeviolence  ",0,0,0,-0.11875,250,1,7,8
"
There is no defense of this straight-up execution ",0,0,0,0.0,52,0,4,4
"#Trump tours the new Mississippi Civil Rights Museum and says, as he did in Charlottesville, ?You had some very fine people on on both sides.?  @TheRoot @blicqer @usblm @BlackNews #FridayFun #FridayFeeling @NAACP #Alabama",2,5,7,0.33901515151515155,221,0,24,24
"These new @Eminem lyrics are meaningful, hella clever, and dope. But the production on this song is pretty annoying ? to me. Overall the song is cool. ? ??  ",0,0,0,0.08614718614718612,157,0,7,7
"IMAGINE The #JobsReport WHEN #AfricanAmericans Develop Our Future, With @UN #AfricanUnion #FAU etc!!! #Jobs #Wealth #ABetterWay #ABetterFuture #ABetterDeal #AfricanAmericans  #EconomicDevelopment #EconomicJustice #NEWDiasporaEconomy #FridayFeeling #FridayReads ",1,1,2,0.0,261,3,56,59
Chicago used to be one of the nicest cities to live in. Decades of @TheDemocrats in power has ruined it. @CNN @ABC @MSNBC @washingtonpost @nytimes @DNC @CBSNews @BarackObama  @NAACP #BernieSanders #socialism #FreeFood #FreeEducation #freehousing #Millennials ,1,1,2,0.13636363636363635,259,0,39,39
" yellin bout #fuckthepolice.
idk man, @OfficialSting aint that bad. roxanne is a classic.",0,1,1,-0.2666666666666666,90,0,2,2
"As I finish up the syllabus for the course I'm teaching next semester called  and Beyond, I'm struck by how much students need to know BEFORE they can even really grasp the significance of #BLM. #BlackProfessor ",8,1,9,0.13333333333333333,211,0,19,19
?It is because of #NetNeutrality rules that the internet is the only communication channel left where Black voices can...be heard.? @OsopePatrisse of . Keep our movements strong - come out and demand the FCC protect net neutrality. ,0,0,0,0.053333333333333316,232,0,13,13
Ex-officer acquitted in death of man who begged for life - NBC News ? #AllLivesMatter #BlueLivesMatter  ,1,0,1,0.0,104,0,14,14
BEST OF 2017: Shout out to @UndocuBlack for one of the best shows of the year talking about one of the least reported aspects of immigrant rights  #SupportBrownPodcasts ,3,2,5,0.5666666666666667,169,0,15,15
"Ohio police mistake a man's colostomy bag for a gun and taser him.  This kind of brutality happens every. single. day.  
 #PoliceBrutality",0,1,1,0.2642857142857143,139,0,7,7
#FridayFeeling Is That Feeling Of Freedom And Development!!! #FridayReads #AfricanAmericans #FlashbackFriday  #FridayMotivation #BLM #ItsTimeToThrive #ItsTimeToOrganize #ItsTimeToChange #ItsTime #TheDecade ,0,0,0,0.0,206,3,39,42
 where is your outrage? ,0,0,0,0.0,24,1,0,1
He didn?t deserve this. My prayers go out to you and your family baby girl ?#JUSTICEFORPEDRO  ,0,0,0,0.0,94,0,20,20
"EPIX HD: watch 1000?s of BIG movies like Selma On TV, Online!  
 ",0,0,0,0.0,66,1,17,18
"Michael Slager, Officer in Walter Scott Shooting, Gets 20-Year Sentence  ",0,0,0,0.0,73,0,9,9
"Why is @TIME trying to erase #TaranaBurke and she started the #MeToo campaign? 

 ",1,0,1,0.0,84,1,12,13
"The GOP colluded with Russia, Putin, Assange & WikiLeaks. You know if they comitted treason, they don't give a damn about protecting your daughter. #ALSen #NoMooreTrump #NoMoore4AL #NoMoorePredators #NoMoorePedophiles #NoMoore #MobilizeAlabamaDemocrats #Alabama  ",9,4,13,0.0,263,0,35,35
"Thought 4 the day from @joanchittister -- Dissent: ""The establishment is always loyal to the very institutionalism of the institution in  question. The dissenter is always most loyal instead to what the institution itself claims to be about."" #ImWithKap ",0,0,0,0.3416666666666666,254,0,10,10
slavery in usa never happened...it?s a big lie... #FridayBriefing #FridayFeeling ,1,0,1,0.0,81,0,7,7
"Until Doug Jones @GDouglasJones removes his racist ads, #Antifa will refer to him by his Slave Name
 
#Resist 
#Resistance ",6,1,7,0.0,126,0,14,14
"Welcome to the Generation of the Living Dead

#TheResistance  
#Antifa 
#LiberalismIsAMentalDisorder",1,0,1,0.30000000000000004,104,0,15,15
"A poignant piece of how people try to erase blackness to make it all more palitable....but ""it is nevere their intention"".   #blackexcellence #blackbrilliance ",2,2,4,0.25,159,0,4,4
#MeToo last 4 years it was  . next 8 it will be #MeTooMovement ,0,0,0,0.0,63,0,8,8
Prohibition: ?Drinking was something most closely associated with blacks and immigrants such as the Irish and Italians (both largely Catholic). Prohibition was endorsed and enacted by the church and the KKK.? SOUND FAMILIAR? #WarOnDrugs  #itISaboutrace,0,0,0,0.2125,252,1,30,31
WATCH- Barbary Coast Muslims Making a Killing Auctioning Off Enslaved Africans *VIDEO* #Libya  #Slavery  ,0,0,0,0.0,105,0,24,24
"Meet the 17-year-old who is suing her school. She doesn't stand for the #pledge of #allegiance and the school doesn't stop the #bullying doesn't protect her and her right to #FreeSpeech 
 #girlsrule  ",0,0,0,0.2857142857142857,201,0,7,7
Unicorns are real!  ,1,0,1,0.25,20,1,4,5
Go listen to the new song Untouchable by Eminem. Holy crap!  #Politics #MarshallMathers,0,0,0,-0.4318181818181818,87,1,10,11
"This report illustrates why  is so necessary: Black women are 22% more likely to die from heart disease than white women, 71% more likely to die from cervical cancer, & 300% more likely to die from pregnancy- or childbirth-related causes. ",2,0,2,0.14814814814814814,239,0,5,5
"Finally?Real accountability for lethal police violence. The more this happens, the fewer incidents will occur.  ",0,0,0,0.5,112,0,6,6
"Isn't this the #truth #BLM  #BLACKPOWER #BlackTwitter 
#motivation #WeThePeople #weallwegot ",6,1,7,0.0,93,0,22,22
"Dear white people, thanks for let black people go to in your universities / colleges . Colleges is paid with white people tax money while we black people receive subsidies and; not pay tax or / and work.  @meketaton_ @DaveCullen @PrisonPlanet",0,0,0,-0.026666666666666658,242,0,9,9
Mother of #MarioWoods: ?They hate us. They hate us.? #SFPD    #KeitaONeil ,0,1,1,-0.8,74,0,15,15
"EPIX HD: watch 1000?s of BIG movies like Selma Online!  #FreedomFriday
 ",0,0,0,0.0,73,1,16,17
"Just like the FBI monitored the civil rights movement in the 60's.



",0,0,0,0.0,74,0,7,7
20 years for the ????? that shot Walter Scott #JusticeAtLast #WalterScott ,0,0,0,0.0,74,0,10,10
"tw: murder, police brutality

this is fucking disgusting. how can anyone not understand that SHIT LIKE THIS is why  exists!!! bc this keeps happening!!! ",1,0,1,-0.8814697265625,155,6,15,21
When black girls are killed/ sometimes/ the sky opens/ but mostly there is quiet #amwriting  #ResistingArrest,2,0,2,0.11111111111111112,109,0,6,6
Ex-Cop Michael Slager Sentenced In Killing Of Walter Scott   via @NewsOne,0,0,0,0.0,73,0,12,12
Michael Slager's conviction for killing Walter Scott is a rare example of police accountability.    by #ACLU via @c0nvey,2,0,2,0.3,120,0,11,11
"Sessions spars with interns over marijuana policy, police brutality  via @nypost #JeffSessions #Trump #PoliceBrutality ",0,1,1,0.0,119,0,9,9
"The view from my bedroom window (a noisy rail yard) usually sucks. Not today. ?
#PhilandoCastile #KnowMyName  #NeverForget #Tag #GraffitiIsArt #train #MovingMural ",0,0,0,-0.3,164,0,18,18
"what have black people done to receive so much hate... Like in general what have we done? 
 #Black #AfricanFolllowTrain #African #AfricanBeauty #blogger #fashionblogger #fashion",0,0,0,-0.21666666666666665,178,1,11,12
"THIS Is why Kaepernick knelt, this is why so many others joined, this is why  not ?all?.  #DanielShaver ",1,0,1,0.5,104,0,11,11
"Thus far, the ONLY cop to be sentenced to prison for killing an unarmed black man happened to be caught on video clearly shooting the victim in the back as he ran away.

And it still took years and atleast one mistrial. ",1,0,1,-0.006944444444444441,222,0,9,9
"Please consider me next month...!?
#NewYear2018  #blacktwitter  #NoJusticeNoPeace #Poverty ",0,0,0,0.0,92,1,8,9
It?s about damn time we finally get justice within this crooked broken system  ,0,0,0,-0.13333333333333333,79,0,4,4
